Codigo,Tipo,Nombre,Dir,Ciudad,Prov,CP,Tel
E0509,1.0,ROCHE FARMA,C    RIBERA DEL LOIRA,MADRID,MADRID,28042,913248100
E0510,1.0,DIBIOS,"CTRA SABADELL-GRANOLLER, KM 14.5",LLISSA DE VALL,BARCELONA,08185,938439715
E0511,1.0,VEDIM PHARMA,PLAZA DE MANUEL GÓMEZ MORENO,MADRID,MADRID,28020,915703444
E0513,1.0,ROVI,C/   JOSÉ ISBERT,POZUELO DE ALARCON,MADRID,28223,
E0514,1.0,ALBOFARMA,, , ,,0
E0515,1.0,SAET,, , ,,0
E0517,1.0,SAINZ DE CARLOS,, , ,,0
E0518,1.0,RAMON SALA,GRAN CAPITAN,BARCELONA,BARCELONA,08970,934806740
E0520,1.0,RUYMER,, , ,,0
E0521,1.0,SALVAT,C/   GALL,ESPLUGUES DE LLOBREGAT,BARCELONA,08950,933946400
E0522,1.0,SMALLER,SAGITARIO,ALICANTE,ALICANTE,03006,965288876
E0523,1.0,NOVARTIS FARMACEUTICA,GRAN VIA CORTS CATALANES,BARCELONA,BARCELONA,08013,933064200
E0524,1.0,SANTIVERI,ENCUNY,BARCELONA,BARCELONA,08038,932986814
E0525,1.0,SANTOS,, , ,,0
E0529,1.0,SCHERING ESPAÑA,MENDEZ ALVARO,MADRID,MADRID,28045,915069350
E0530,1.0,EXPANSCIENCE,C    MARIE CURIE,RIVAS VACIAMADRID,MADRID,28521,916011070
E0532,1.0,DEITERS,C/   RIERA DE MONTALEGRE,BADALONA,BARCELONA,08916,934650936
E0534,1.0,SEID,CTRA SABADELL A GRANOLLERS,LLIÇÀ DE VALL,BARCELONA,08185,938445730
E0536,1.0,SEMAR,"AVDA. LITORAL MAR, 12-14",BARCELONA,BARCELONA,08005,934859400
E0538,1.0,CHEMIFARMA,SIERRA DEL GUADARRAMA,SAN FERNANDO DE HENARES,MADRID,28850,
E0539,1.0,SYNTHOL CIENTIFICAL,"ROCA UMBERT, 3",HOSPITALET DE LLOBREGAT,BARCELONA,08907,933378000
E0541,1.0,SERRA PAMIES,CTRA DE CASTELLVELL,REUS,TARRAGONA,43206,977333211
E0543,1.0,DAKER FARMASIMES,TRABAJO S/N,SANT JUST DESVERN,BARCELONA,08960,934733000
E0544,1.0,VIDERFARM,, , ,,0
E0547,1.0,BRISTOL MYERS SQUIBB,C/   QUINTANAVIDES,MADRID,MADRID,28050,914565300
E0548,1.0,SOKATARG,"TER, 16",BARCELONA,BARCELONA,08026,932313456
E0553,1.0,INSTITUTO GRIFOLS,C/   GUASCH,PARETS DEL VALLES,BARCELONA,08150,935710200
E0554,1.0,PARKE DAVIS S.A,POL IND MANSO MATEU S/N,PRAT DE LLOBREGAT,BARCELONA,08820,934780600
E0555,1.0,COLL FARMA,PARQUE TECNOLÓGICO DE ASTURIAS,LLANERA,ASTURIAS,33428,985980446
E0557,1.0,SUR DE ESPAÑA,, , ,,0
E0558,1.0,FARMAPROS,"SAN FRUCTUOSO, 12¬14",BARCELONA,BARCELONA,, 
E0560,1.0,"DECROX LIFE SCIENCES, S.A",C/   JOSÉ JESÚS GARCÍA DÍAZ,SEVILLA,SEVILLA,41020,954523011
E0564,1.0,"BEIERSDORF,S.A.","CTRA. MATARO-GRANOLLERS, KM. 5,6",ARGENTONA,BARCELONA,08310,937583300
E0566,1.0,THOR,, , ,,0
E0568,1.0,LDP TORLAN,CTRA BARCELONA,CERDANYOLA DEL VALLES,BARCELONA,08290,936923208
E0570,1.0,TORRENT COMA,, , ,,0
E0571,1.0,TORRENTS,AVD  DEL HOSPITAL S/N,OLESA DE BONEVALLS,BARCELONA,08795,938984011
E0573,1.0,TORRES MUÑOZ,CTRA DE FUENLABRADA PINTO,MADRID,MADRID,28320,912225624
E0574,1.0,EFARMES,SARDENYA,BARCELONA,BARCELONA,08025,934465300
E0576,1.0,EUROULTA,"GASTON DE GOTOR, 4",ZARAGOZA,ZARAGOZA,50006,976274808
E0577,1.0,UNITEX HARTMANN,"CARRASCO I FORMIGUERA, 48",MATARO,BARCELONA,08302,937417100
E0578,1.0,UQUIFA,, , ,,0
E0579,1.0,J. URIACH Y COMPAÑÍA,AV.  CAMI REIAL,PALAU SOLITA I PLEGAMANS,BARCELONA,08184,938630338
E0580,1.0,ALCOR,C/   JUAN DE AUSTRIA,GUADALAJARA,GUADALAJARA,19004,949216941
E0581,1.0,CRONOFAR,, , ,,0
E0584,1.0,VALLES MESTRE,"AV. GENERALITAT, 181",VILADECANS,BARCELONA,08840,936582504
E0585,1.0,ZYMA,, , ,,0
E0586,1.0,SANTIVERI.,C/   ENCUNY,BARCELONA,BARCELONA,08038,932986814
E0587,1.0,LABITEC,"LOPE DE RUEDA, 46",MADRID,MADRID,28009,0
E0589,1.0,VERKOS,CTRA ZARAGOZA LOGROÑO KM 20 2,PINSEQUE,ZARAGOZA,50298,976656970
E0590,1.0,ASENS,"ALAVA, 61",BARCELONA,BARCELONA,08005,933096419
E0592,1.0,VICENTE FERRER,, , ,,0
E0593,1.0,VICENTE,"CARTAGENA, 113",MADRID,MADRID,28002, 
E0596,1.0,VILARDELL,C    CONSTITUCION,SANT FELIU DE LLOBREGAT,BARCELONA,08980,936851737
E0597,1.0,VIDAL SANZ,"CONDE DE ALTEA, 53",VALENCIA,VALENCIA,46005,0
E0598,1.0,OCTAPHARMA,"CALERA, 5. POLIGONO INDUSTRIAL TRES CANTO",TRES CANTOS,MADRID,28760,918030727
E0599,1.0,VIÑAS,C/   PROVENÇA,BARCELONA,BARCELONA,08025,932134700
E0600,1.0,VIOGARLO,"DOCTOR ZAMENHOF, 28",VALENCIA,VALENCIA,46008,963618899
E0601,1.0,INDUSTRIA QUIMICA FARMACEUTICA VIR,C    LAGUNA,ALCORCON,MADRID,28923,914862990
E0603,1.0,DOMAC S.L.,AVDA. DE BARCELONA;,SAN JOAN DESPÍ,BARCELONA,08970,934759600
E0604,1.0,VITAFARMA,C/   FLORIDA,HERNANI,GIPUZKOA,20080,943335273
E0606,1.0,VIVIAR,CTRA VALENCIA-LIRIA,PATERNA,VALENCIA,46980,961320242
E0607,1.0,PROSODI,"BARCELONA, 1",ALCOBENDAS,MADRID,28100,916614335
E0609,1.0,CHIESI ESPAÑA,PLAZA EUROPA,L´HOSPITALET DE LLOBREGAT,BARCELONA,08908,934948000
E0610,,"LABORATORIOS YER, S.A.",, , ,,934045400
E0611,1.0,ZAMBON,"MARESME 5 , (POL IND CAN BERNADES-SUBIRA)",SANTA PERPETUA DE MOGODA,BARCELONA,08130,935446400
E0616,1.0,URQUIMA S.A.,AV   CAMI REIAL,PALAU-SOLITÀ I PLEGAMANS,BARCELONA,08184,938630338
E0624,1.0,TEDEC MEIJI FARMA,AVDA DE MADRID,ALCALA DE HENARES,MADRID,28802,
E0625,1.0,AMAZON,C/   RAMON Y CAJAL,LEGANES,MADRID,28914,916851096
E0629,1.0,VECTEM,"WAGNER, 22 (POL IND CAN JARDI)",RUBI,BARCELONA,08191,936997258
E0630,1.0,WOLNER,, , ,,0
E0631,1.0,KENFARMA,AVDA DE EUROPA,ALCOBENDAS,MADRID,28108,914909900
E0632,1.0,FRESENIUS KABI ESPAÑA,MARINA,BARCELONA,BARCELONA,08005,932256565
E0633,1.0,BERNA BIOTECH ESPAÑA,CTRA DE IRUN KM 20.9,SAN SEBASTIAN DE LOS REYES,MADRID,28700,915716888
E0637,1.0,PERRIGO ESPAÑA S.A.,PZA  XAVIER CUGAT,SAN CUGAT DEL VALLES,BARCELONA,08174,934801300
E0638,1.0,ORGANON ESPAÑOLA,C/   CANTABRIA,ALCOBENDAS,MADRID,28108,915673000
E0639,1.0,CLARBEN,C/   ASURA,MADRID,MADRID,28043,914458595
E0640,1.0,KERIFARM,, , ,,0
E0641,1.0,GUSTIN,"MORATIN, 23",BARCELONA,BARCELONA,08032,0
E0642,1.0,ORDESA,CTRA DEL PRAT,SANT BOI DE LLOBREGAT,BARCELONA,08830,936529200
E0643,1.0,PEROXFARMA,C/   PROVENÇA,BARCELONA,BARCELONA,08037,934517878
E0644,1.0,SANDOZ FARMACEUTICA S.A.,C/   SERRANO GALVACHE,MADRID,MADRID,28033,916023063
E0645,1.0,STIEFEL FARMA,C/   SEVERO OCHOA,TRES CANTOS,MADRID,28760,918070301
E0647,,FARMIBERIA,, , ,, 
E0650,1.0,ACTAVIS PHARMA IBERIA,C/   HERMOSILLA,MADRID,MADRID,28001,915726535
E0651,1.0,ABBOTT HEALTHCARE S.A.,AVDA DIAGONAL,BARCELONA,BARCELONA,08029,934954500
E0652,1.0,ALACAN,SAGITARIO,ALICANTE,ALICANTE,03005,965288160
E0653,1.0,NOVO ESPAÑA,, , ,,0
E0654,1.0,GLAXO SMITHKLINE,"C/   SEVERO OCHOA, 2",TRES CANTOS,MADRID,28760,918070301
E0656,1.0,EMILIO ROMERO,"P. INDUSTRIAL LA RED (J), 181-182",ALCALA DE GUADAIRA,SEVILLA,,954702280
E0657,1.0,GLAXO WELLCOME,"SEVERO OCHOA, 2",TRES CANTOS,MADRID,28760,918070301
E0660,1.0,ORAL B,"JORGE JUAN, 19 5ª A",MADRID,MADRID,28001,915641768
E0661,1.0,AREU,, , ,, 
E0662,1.0,LENSA,"POTOSI, 2-4ª PLANTA",BARCELONA,BARCELONA,08030,933458466
E0663,1.0,BOHM,C/   MOLINASECA,FUENLABRADA,MADRID,28947,916421818
E0664,1.0,PAN QUIMICA FARMACEUTICA,RUFINO GONZALEZ,MADRID,MADRID,28037,913756230
E0666,1.0,ISDIN,PROVENÇALS,BARCELONA,BARCELONA,08019,932402020
E0667,1.0,INTERPHARMA,SANTA ROSA,SANTA COLOMA DE GRAMANET,BARCELONA,08921,934663752
E0668,1.0,RELAT ESTRADA,, , ,,0
E0669,1.0,JOHNSON & JOHNSON,PASEO DE LAS 12 ESTRELLAS,MADRID,MADRID,28042,917228000
E0673,1.0,ESTEBANEZ,"CTRA AJALVIR TORREJON, KM 7.5",AJALVIR,MADRID,28864,918841022
E0679,1.0,MEDA PHARMA SAU,"AVDA AVDA DE CASTILLA, 2 ""EDIFICIO BERLÍN "" 2ª PLANTA",SAN FERNANDO DE HENARES,MADRID,28830,916699300
E0680,1.0,PALEX,"C/ HUELMA, 5 POLG LOS OLIVARES",JAEN,JAEN,23009,953221866
E0681,1.0,SMITHKLINE BEECHAM,C/   SEVERO OCHOA,TRES CANTOS,MADRID,28760,918070301
E0684,1.0,IRISFARMA,"AVDA DE LA INDUSTRIA,30",ALCOBENDAS,MADRID,28108,916635000
E0685,1.0,JANSSEN-CILAG,Pº   DE LAS DOCE ESTRELLAS,MADRID,MADRID,28042,917228100
E0686,1.0,ALLERGAN S.A.,EDIFICIO LA ENCINA; PLAZA DE LA ENCINA,TRES CANTOS,MADRID,28760,918076130
E0687,1.0,STIEFEL,SEVERO OCHOA,TRES CANTOS,MADRID,28760,916918280
E0688,1.0,PHARMACIA IBERICA,, , ,,0
E0690,1.0,LABESFAL S.A.,VIA DE LAS DOS CASTILLAS,POZUELO DE ALARCON,MADRID,28224,917990910
E0692,1.0,CEDERROTH DISTREX S.A.U.,C    D,BIGUES I RIELLS,BARCELONA,08415,938657009
E0693,1.0,FUJISAWA,AV   BRUSELAS,ALCOBENDAS,MADRID,28108,914902810
E0694,1.0,BETAMADRILEÑO,RIO GENIL,GETAFE,MADRID,28906,916919151
E0695,1.0,PQS FARMA,"CTRA.MADRID-CADIZ KM 554,4",DOS HERMANAS,SEVILLA,41700,955666200
E0696,1.0,BELMAC,C/   ANABEL SEGURA,ALCOBENDAS,MADRID,28108,916593280
E0697,1.0,MONTPLET,"VIA TRAJANA, 53,55",BARCELONA,BARCELONA,08020,933132500
E0698,1.0,EUROEXIM,"C/EMILIO MUÑOZ, 15",MADRID,MADRID,28037, 
E0699,1.0,DUPHAR,AVDA DIAGONAL 507-509,BARCELONA,BARCELONA,08029,934954500
E0700,1.0,"FERRING, S.A.U.",C/   ARQUITECTO SANCHEZ ARCAS,MADRID,MADRID,28040,913877000
E0701,1.0,MARRERO PEREZ,"GENERAL BRAVO, 39 POL INDUSTRIAL",TELDE,LAS PALMAS,35200,0
E0702,1.0,CEPHALON PHARMA S.L.U.,AVDA ALCALDE BARNILS,SANT CUGAT DEL VALLES,BARCELONA,08174,935677880
E0703,1.0,ABBOTT CIENTIFICA,AVDA DE BURGOS,MADRID,MADRID,28050,913375200
E0704,1.0,RATIOPHARM,C/   ANABEL SEGURA,ALCOBENDAS,MADRID,28108,915672970
E0705,1.0,FROSST IBERICA,VÍA COMPLUTENSE,ALCALÁ DE HENARES,MADRID,28805,918852314
E0706,1.0,ATENCION PRIMARIA IPSEN PHARMA,"CTRA LAURE MIRO, 395",SAN FELIU DE LLOBREGAT,BARCELONA,08960,936858100
E0707,1.0,"DANVAL, S.A.",AVDA. DE LOS MADROÑOS,MADRID,MADRID,28043,917489650
E0708,1.0,FARMASUR,CARRETERA SANTOMERA-ABANILLA KM 158,SANTOMERA,MURCIA,30140,968277508
E0709,1.0,ITALFARMACO,SAN RAFAEL,ALCOBENDAS,MADRID,28108,916572323
E0711,1.0,BIOHORM,AV   CAMI REIAL,PALAU-SOLITÀ I PLEGAMANS,BARCELONA,08184,938630338
E0712,1.0,BIEFFE MEDITAL,CTRA BIESCAS SENEGUE,SABIÑANIGO,HUESCA,22666,974483007
E0714,1.0,FARMATODIA,"ALBACETE, 5",MADRID,MADRID,28027,914054012
E0715,1.0,MAXFARMA,SALAMANCA,MADRID,MADRID,28020,915631306
E0716,1.0,ECLON,"GRAN VIA CARLOS III, 84",BARCELONA,BARCELONA,08028,933309011
E0717,1.0,SORRIBAS.,C/   SANTIAGO RUSIÑOL,POLINYA DEL VALLES,BARCELONA,08213,937132324
E0718,1.0,MEDA PHARMA S.L.,C/   GENERAL ARANAZ,MADRID,MADRID,28027,913939100
E0719,1.0,GALDERMA,C/   SERRANO GALVACHE,MADRID,MADRID,28033,902027595
E0720,1.0,PRODESFARMA,"TRABAJO,S/N",SANT JUST DESVERN,BARCELONA,08960, 
E0721,,DIMPORTEX,, , ,, 
E0722,1.0,PHARMAZAM,MARESME,SANTA PERPETUA DE MOGODA,BARCELONA,08130,935446440
E0724,1.0,ARSALUD,"MARTINEZ VILLERGAS, 52",MADRID,MADRID,28027,917245700
E0725,1.0,TECNOBIO,RONDA GRENERAL MITRE,BARCELONA,BARCELONA,08022,932913000
E0726,1.0,RETRAIN,"ALFONSO XII, 587",BADALONA,BARCELONA,08918,934628800
E0727,1.0,BIOSARTO,FOC,BARCELONA,BARCELONA,08038,932988200
E0728,1.0,IRINOL FARMA,RONDA GENERAL MITRE,BARCELONA,BARCELONA,08022,932913000
E0729,1.0,BINESA 2002 SL,AVDA DE AUROPA,ALCOBENDAS,MADRID,28108,914909900
E0730,1.0,BIOGALENICA,RAMON TRIAS FARGAS,BARCELONA,BARCELONA,08005,934833000
E0731,1.0,VIIV HEALTHCARE S.L.,C/   SEVERO OCHOA,TRES CANTOS,MADRID,28760,918070301
E0732,1.0,CELLTECH PHARMA,AVDA DE BARCELONA,MOLINS DE REI,BARCELONA,08750,936803400
E0733,1.0,DU PONT PHARMA,"ALBACETE, 5, 1ªPLANTA. EDIFICIO AGF",MADRID,MADRID,28027,917247900
E0734,1.0,LEO PHARMA,MARINA,BARCELONA,BARCELONA,08005,
E0735,1.0,COVIDIEN SPAIN,C/   FRUCTUOS GELABERT,SANT JOAN DESPÍ,BARCELONA,08970,934758610
E0736,1.0,URIACH CONSUMER HEALTHCARE,AV.  CAMI REIAL,PALAU-SOLITÀ I PLEGAMANS,BARCELONA,08184,938630547
E0737,1.0,HOSPAL,C/   JOSEP PLA,BARCELONA,BARCELONA,08019,934570074
E0738,1.0,PROMOFARMA,"OLESA, 14",BARCELONA,BARCELONA,08027,934085470
E0739,1.0,BIORESEARCH,AVDA BURGOS,MADRID,MADRID,28050,913375200
E0740,1.0,AMERSHAM IBERICA,"RONDA DE PONIENTE, 12 ED. EURONOVA",TRES CANTOS,MADRID,28760, 
E0741,1.0,"TARBIS FARMA, S.L.",AVDA DIAGONAL,BARCELONA,BARCELONA,08029,620583922
E0742,1.0,BYK LEO,FRANCISCA DELGADO,ALCOBENDAS,MADRID,28108,917149900
E0743,1.0,STERLING HEALTH,"AVDA. DIAGONAL 618, 6º",BARCELONA,BARCELONA,08021,0
E0744,1.0,MALLINCKRODT IBERICA,AVDA SAN PABLO 28 ED. II,COSLADA,MADRID,28820,916696848
E0745,1.0,MCNEIL IBERICA,ANTIGUA CTRA NACIONAL II KM 32.800,ALCALA DE HENARES,MADRID,28805,932422022
E0746,1.0,CIBA VISION,"MARINA, 206",BARCELONA,BARCELONA,08013,932478941
E0747,1.0,CILAG,"AV.EUROPA,19 3º -PARQUE EMP. LA MORALEJA",ALCOBENDAS,MADRID,28100,916615489
E0748,1.0,DEXTER FARMACEUTICA,AVDA MARE DE DÉU DE MONTSERRAT,BARCELONA,BARCELONA,08041,934466000
E0749,1.0,ESTEVE FARMACEUTICA,AVDA MARE DE DEU DE MONTSERRAT,BARCELONA,BARCELONA,08041,934466000
E0750,1.0,ALMIRALL S.L.,RONDA GENERAL MITRE,BARCELONA,BARCELONA,08022,932913000
E0751,1.0,3M ESPAÑA,JUAN IGNACIO LUCA DE TENA,MADRID,MADRID,28027,913216000
E0752,1.0,"LETI, S.L.",C/   SOL,TRES CANTOS,MADRID,28760,917711790
E0753,1.0,ROCHE FARMA CONSUMER HEALT,"TRAV. DE LES CORTS, 39-43",BARCELONA,BARCELONA,08028,934499000
E0754,1.0,ORSADE,AVDA MARE DE DÉU DE MONTSERRAT,BARCELONA,BARCELONA,08041,934466000
E0755,1.0,PRINCETON PHARMACEUTICALS,"ALMANSA, 101",MADRID,MADRID,28040,914565300
E0756,1.0,ASTELLAS PHARMA,PASEO CLUB DEPORTIVO,POZUELO DE ALARCON,MADRID,28223,616593598
E0757,1.0,BRAUN DEXNON,"FRUCTUOS GELABERT, 6 2º PLANTA",SANT JOAN DESPI,BARCELONA,08970,934774950
E0758,1.0,LIADE,.    AVDA DE BURGOS,MADRID,MADRID,28050,913375200
E0759,1.0,TAKEDA FARMACEUTICA ESPAÑA S.A.,C/   ALSASUA,MADRID,MADRID,28023,917149900
E0760,1.0,EFFIK,C    SAN RAFAEL,ALCOBENDAS,MADRID,28108,916572323
E0761,1.0,TAU,SERRANO GALVACHE,MADRID,MADRID,28033,913019100
E0762,1.0,INSTITUTO FARMACOLOGIA ESPAÑOLA,"Pº DE LA CASTELLANA, 141. PLANTA 15",MADRID,MADRID,28046,915703444
E0763,1.0,PFIZER CONSUMER HEALTHCARE,PZA  XAVIER CUGAT,SANT CUGAT DEL VALLES,BARCELONA,08174,932422000
E0764,1.0,SANOFI PASTEUR MSD,AVENIDA DEL PARTENÓN,MADRID,MADRID,28042,913717800
E0765,1.0,GILEAD SCIENCES,C/   VÍA DE LOS POBLADOS,MADRID,MADRID,28033,917712476
E0766,1.0,ORGANON TEKNIKA,"CASTELLO, 1",SANT BOI DE LLOBREGAT,BARCELONA,08830,936406750
E0767,1.0,"GE HEALTHCARE BIO-SCIENCES, S.A.",C/   GOBELAS,MADRID,MADRID,28023,916632500
E0768,1.0,BIOIBERICA,PZA  FRANCESC MACIÀ,BARCELONA,BARCELONA,08029,934904908
E0769,1.0,BAYER HISPANIA S.A.,AVD. BAIX LLOBREGAT,SANT JOAN DESPÍ,BARCELONA,08970,932284000
E0770,1.0,ALCON IBERHIS,"CTRA. FUENCARRAL/ALCOBEN. K.15,400",ALCOBENDAS,MADRID,28100,916621744
E0771,1.0,LUNDBECK ESPAÑA,AVDA DIAGONAL,BARCELONA,BARCELONA,08028,934949620
E0772,1.0,ECONATURE,"ALBASANZ 14, PLANTA 1ª",MADRID,MADRID,28037,913274343
E0773,1.0,ROVIFARMA,"PRINCIPE DE VERGARA, 109",MADRID,MADRID,28002,915669900
E0774,1.0,FERRER FARMA,AVDA DIAGONAL,BARCELONA,BARCELONA,08029,935093232
E0775,1.0,DESARROLLOS FARMAC Y COSMETICOS,C/   JOSEFA VALCARCEL,MADRID,MADRID,28027,913210600
E0776,1.0,ROBAPHARM ESPAÑA,RAMON TRIAS FARGAS,BARCELONA,BARCELONA,08005,934833000
E0777,1.0,CASEN RECORDATI S.L.,VIA DE LAS DOS CASTILLAS,SAN SEBASTIAN DE LOS REYES,MADRID,28224,916591550
E0778,1.0,HOECHST MARION ROUSSELL,"AVDA LEGANES, 62",LEGANES,MADRID,28925,916858400
E0779,1.0,CSL BEHRING S.A.,AVD. DIAGONAL,BARCELONA,BARCELONA,08028,933671870
E0780,1.0,IPS FARMA,C/   RAMIREZ DE ARELLANO,MADRID,MADRID,28043,914461942
E0781,1.0,CLINTEC NUTRICION,"PARQUE EMPRESARIAL SAN FERNANDO, EDIF. LONDRES",SAN FERNANDO DE HENARES,MADRID,28830,916789300
E0782,1.0,CONTINENTAL FARMACEUTICA,AVDA DE EUROPA,ALCOBENDAS,MADRID,28108,914909900
E0783,1.0,BOEHRINGER MANNHEIM ROCHE,JOSEFA VALCARCEL,MADRID,MADRID,28027,913248100
E0784,1.0,BIOMENDI,POL IND BERNEDO S/N,BERNEDO,ARABA/ALAVA,01118,945378237
E0785,1.0,COMBINO PHARM,"C    FRUCTUOS GELABERT, 6-8",SANT JOAN DESPI,BARCELONA,08970,934808833
E0786,1.0,ALCALA FARMA,"CTRA M-300 KM, 29.920",ALCALA DE HENARES,MADRID,28802,918890600
E0787,1.0,HUBBER,"CASANOVAS, 27-31",CORBERA DE LLOBREGAT,BARCELONA,08757,936882900
E0788,1.0,THEA,C/   ENRIC GRANADOS,BARCELONA,BARCELONA,08008,934766810
E0789,1.0,MABO FARMA,C/   LAS REJAS,COSLADA,MADRID,28821,910376485
E0790,1.0,GAMBRO,"AVDA DE LA INDUSTRIA, 16",COSLADA,MADRID,28820,914852540
E0791,1.0,F5 PROFAS,LOS ANGELES,LA MUELA,MADRID,50196, 
E0792,1.0,CASEN FLEET,"AUTOVIA DE LOGROÑO, KM 13.3",UTEBO,ZARAGOZA,50180,976462626
E0793,1.0,MIRALFARMA S.L.,RONDA GENERAL MITRE,BARCELONA,BARCELONA,08022,932913000
E0794,1.0,COMPAÑIA IMPLANTES CLINICOS,MENDEZ ALVARO,MADRID,MADRID,28045,915069457
E0795,1.0,PARKE DAVIS S.L.,AVDA EUROPA,ALCOBENDAS,MADRID,28108,914909900
E0796,1.0,FARMASIERRA,CTR  CTRA NACIONAL A1 KM 26.2,SAN SEBASTIAN DE LOS REYES,MADRID,28700,916570659
E0797,1.0,MUNDOGEN FARMA,SEVERO OCHOA,TRES CANTOS,MADRID,28760,933427890
E0798,1.0,FARMALTER,MATEO INURRIA,MADRID,MADRID,28036,913592000
E0799,1.0,MONDARA,"PEDRO MUGURUZA 1, 6 B",MADRID,MADRID,28036,913501496
E0800,1.0,PROBELTE PHARMA,C/   ANTONIO BELMONTE ABELLÁN,MURCIA,MURCIA,30100,968858577
E0801,1.0,GUERBET,C/   MONTE ESQUINZA,MADRID,MADRID,28010,915045000
E0802,1.0,EIGHT FARMACEUTICA,CAMINO DE LAS LENGUAS S/N,MADRID,MADRID,28020,913812547
E0803,1.0,SYNTEX ROCHE,C    SEVERO OCHOA,LEGANES,MADRID,28914,913248100
E0804,1.0,DREIMAN,"C    BERLIN, 38-48 7ª PLANTA",BARCELONA,BARCELONA,08029,934494800
E0805,1.0,STADA S.L,FREDERIC MOMPOU,SANT JUST DESVERN,BARCELONA,08960,934738889
E0806,1.0,ANDREU ROCHE,SEVERO OCHOA,LEGANES,MADRID,28914,913248100
E0807,1.0,STRYKER HOWMEDICA IBERICA,"MANUEL TOVAR, 35",MADRID,MADRID,28034,913580369
E0808,1.0,ROTIFARMA,"JULIAN CAMARILLO, 37",MADRID,MADRID,28037,913752200
E0809,1.0,ANTIBIOTICOS FARMA,"CTRA M-134, KM 1.5",ALCALA DE HENARES,MADRID,28803, 
E0810,1.0,NEXIS FARMACEUTICA,EINSTEIN,TRES CANTOS,MADRID,28760,918039573
E0811,1.0,LOGOGEN,"C/   SAN RAFAEL, 3",ALCOBENDAS,MADRID,28108,916572323
E0812,1.0,ISOMED,C/   PARIS,LAS ROZAS,MADRID,28232,913440655
E0813,1.0,EDIGEN,C    CHILE,LAS MATAS,MADRID,28290,916308280
E0814,1.0,DAVIS MEDICA,AVDA EUROPA,ALCOBENDAS,MADRID,28108,914909900
E0815,1.0,AMGEN,MOLL DE BARCELONA,BARCELONA,BARCELONA,08039,936001900
E0816,1.0,WINTHROP PHARMA ESPAÑA,MARTINEZ VILLERGAS,MADRID,MADRID,28027,917245700
E0817,1.0,TEOFARMA IBERICA SAU,AVDA DIAGONAL,BARCELONA,BARCELONA,08036,934144104
E0818,1.0,CHIBRET,JOSEFA VALCARCEL,MADRID,MADRID,28027,913210600
E0819,1.0,EUROMEDICAL CLINIC,"C/ GRAN VÍA, 88",MADRID,MADRID,28013,0
E0820,1.0,ALTER GENERICOS,"MATEO INURRIA, 30",MADRID,MADRID,28036,913592000
E0821,1.0,NUCLIBER,C    HIERRO,MADRID,MADRID,28045,915062940
E0822,1.0,GUIDOTTI FARMA,C/   ALFONSO XII,BADALONA,BARCELONA,08918,934628800
E0823,1.0,FERMON,"ALFONSO XII, 587",BADALONA,BARCELONA,08918,934628800
E0824,1.0,INVICTA FARMA,AVDA DE EUROPA,ALCOBENDAS,MADRID,28108,914909900
E0825,1.0,VALOMED,C/   SAN RAFAEL,ALCOBENDAS,MADRID,28108,916572323
E0826,1.0,AMNEAL PHARMA SPAIN,"CTRA. FUENCARRAL-ALCOBENDAS KM 3,800",ALCOBENDAS,MADRID,28108,910136941
E0827,1.0,ALK ABELLO,MIGUEL FLETA,MADRID,MADRID,28037,913276100
E0828,1.0,BEXAL FARMACEUTICA,C/   SERRANO GALVACHE,ARAVACA,MADRID,28033,916023063
E0829,1.0,TAMARANG,"BALMES, 84, 4º",BARCELONA,BARCELONA,08008,932724400
E0830,1.0,NOSTRUM FARMA,AVDA DE EUROPA,ALCOBENDAS,MADRID,28108,914909900
E0831,1.0,EPSILON,SERRANO GALVACHE,MADRID,MADRID,28033,913019100
E0832,1.0,MIZAR FARMACEUTICA,GRAN VIA CORTS CATALANES,BARCELONA,BARCELONA,08013,933064362
E0833,1.0,VISFARM,GRAN VIA CORTS CATALANES,BARCELONA,BARCELONA,08013,933064200
E0834,1.0,OTSUKA PHARMACEUTICAL,"AV.  DIAGONAL, 609-615",BARCELONA,BARCELONA,08028,932081020
E0835,1.0,NEFOX FARMA,AVDA DE EUROPA,ALCOBENDAS,MADRID,28108,914909900
E0836,1.0,DAVUR S.L.,C/   ANABEL SEGURA,ALCOBENDAS,MADRID,28108,913873280
E0837,1.0,SHARP & DOHME,JOSEFA VALCARCEL,MADRID,MADRID,28027,913210600
E0838,1.0,DUPHAR NEZEL,"AVDA DIAGONAL, 507",BARCELONA,BARCELONA,08029,934954500
E0839,1.0,PREVISION Y SALUD,"CALABRIA, 268",BARCELONA,BARCELONA,08029,934956500
E0840,1.0,IBERMEDGEN,RONDA DE VALDECARRIZO,TRES CANTOS,MADRID,28760,918065240
E0841,1.0,DUNAR,AREQUIPA,MADRID,MADRID,28043,913822990
E0842,1.0,VINCI FARMA,"AVDA DE LA INDUSTRIA, 20 B",ALCOBENDAS,MADRID,28108,914909900
E0843,1.0,KEY PHARMA,C    CANTABRIA,ALCOBENDAS,MADRID,28108,915673000
E0844,1.0,S.P NEUROTECH,"Pº CASTELLANA, 143",MADRID,MADRID,28046,915673000
E0845,1.0,SP BIOTECH,C    CANTABRIA,ALCOBENDAS,MADRID,28108,915673000
E0846,1.0,ALMI,AVDA. ALBERTO ALCOCER,MADRID,MADRID,28036, 
